__time,/LCQP_controller_multipleObstacle/distance/data.0,/LCQP_controller_multipleObstacle/distance/data.1,/LCQP_controller_multipleObstacle/distance/data.10,/LCQP_controller_multipleObstacle/distance/data.11,/LCQP_controller_multipleObstacle/distance/data.12,/LCQP_controller_multipleObstacle/distance/data.13,/LCQP_controller_multipleObstacle/distance/data.14,/LCQP_controller_multipleObstacle/distance/data.2,/LCQP_controller_multipleObstacle/distance/data.3,/LCQP_controller_multipleObstacle/distance/data.4,/LCQP_controller_multipleObstacle/distance/data.5,/LCQP_controller_multipleObstacle/distance/data.6,/LCQP_controller_multipleObstacle/distance/data.7,/LCQP_controller_multipleObstacle/distance/data.8,/LCQP_controller_multipleObstacle/distance/data.9,/LCQP_controller_multipleObstacle/distance/layout/data_offset,/joint_states/header/seq,/joint_states/header/stamp,/joint_states/panda_finger_joint1/effort,/joint_states/panda_finger_joint1/position,/joint_states/panda_finger_joint1/velocity,/joint_states/panda_finger_joint2/effort,/joint_states/panda_finger_joint2/position,/joint_states/panda_finger_joint2/velocity,/joint_states/panda_joint1/effort,/joint_states/panda_joint1/position,/joint_states/panda_joint1/velocity,/joint_states/panda_joint2/effort,/joint_states/panda_joint2/position,/joint_states/panda_joint2/velocity,/joint_states/panda_joint3/effort,/joint_states/panda_joint3/position,/joint_states/panda_joint3/velocity,/joint_states/panda_joint4/effort,/joint_states/panda_joint4/position,/joint_states/panda_joint4/velocity,/joint_states/panda_joint5/effort,/joint_states/panda_joint5/position,/joint_states/panda_joint5/velocity,/joint_states/panda_joint6/effort,/joint_states/panda_joint6/position,/joint_states/panda_joint6/velocity,/joint_states/panda_joint7/effort,/joint_states/panda_joint7/position,/joint_states/panda_joint7/velocity
1709656055.744735,0.450133368,0.395717638,0.358960868,0.337238203,0.420307907,0.348830925,0.150056934,0.167489172,0.258671378,0.215531793,0.296657923,0.363630293,0.303878231,0.275729243,0.401718912,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656055.767709,,,,,,,,,,,,,,,,,379.000000000,1709656055.767107010,0.000000000,0.033856090,0.000000000,0.000000000,0.033856090,0.000000000,0.065087318,0.169549776,0.013247558,-38.605743408,0.372235293,0.103498997,2.876117229,0.206322621,0.004602963,21.899593353,-1.842681449,0.093199104,0.644641101,0.071091563,0.008428619,2.538938999,2.151491388,0.042730862,-0.072142638,0.789581453,-0.000961889
1709656055.778785,0.449588430,0.394740659,0.358331329,0.337855849,0.419505041,0.347904880,0.150053549,0.167144662,0.258106604,0.215311158,0.297467342,0.362771905,0.303346230,0.276628637,0.401041120,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656055.800592,,,,,,,,,,,,,,,,,380.000000000,1709656055.800237894,0.000000000,0.033856090,0.000000000,0.000000000,0.033856090,0.000000000,-0.089636803,0.170100900,0.016900990,-38.645416260,0.375710774,0.107936827,2.681720257,0.206601468,0.005960069,21.661556244,-1.839533728,0.084550118,0.662036121,0.071201997,0.003480866,2.480345249,2.153119653,0.055341432,-0.107848205,0.789583943,0.000118840
1709656055.812587,0.449029653,0.393747224,0.357695392,0.338478209,0.418684659,0.346964188,0.150044831,0.166741333,0.257536022,0.215092400,0.298350376,0.361903330,0.302812203,0.277639164,0.400351498,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656055.833663,,,,,,,,,,,,,,,,,381.000000000,1709656055.833476067,0.000000000,0.033856090,0.000000000,0.000000000,0.033856090,0.000000000,-0.089636803,0.170669657,0.020620814,-39.133392334,0.379242061,0.104748267,2.800738811,0.206874520,0.012974970,21.899593353,-1.836616556,0.079829668,0.620837390,0.071269091,0.002439579,2.531614780,2.154657501,0.042088857,-0.107848205,0.789581897,0.001035190
1709656055.846815,0.448464646,0.392750896,0.357060337,0.339106924,0.417858109,0.346021846,0.150041602,0.166343184,0.256968372,0.214879427,0.299233777,0.361035828,0.302283168,0.278650531,0.399657691,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656055.868017,,,,,,,,,,,,,,,,,382.000000000,1709656055.867010117,0.000000000,0.033856090,0.000000000,0.000000000,0.033856090,0.000000000,-0.010291100,0.171231996,0.014866427,-39.458709717,0.382784207,0.108248395,2.876117229,0.207161610,0.006842297,22.054317474,-1.833670465,0.084659191,0.632739246,0.071344251,0.001604904,2.516966343,2.156266956,0.053044375,-0.085875548,0.789579483,-0.000627909
1709656055.881686,0.447897709,0.391758436,0.356435205,0.339751189,0.417031570,0.345083876,0.150037999,0.165972793,0.256407098,0.214671352,0.300074098,0.360177111,0.301764251,0.279608358,0.398967360,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656055.900646,,,,,,,,,,,,,,,,,383.000000000,1709656055.900223970,0.000000000,0.033856090,0.000000000,0.000000000,0.033856090,0.000000000,-0.049963951,0.171803382,0.013944706,-39.296051025,0.386305480,0.105301615,2.836444378,0.207462018,0.007925232,21.859920502,-1.830574082,0.097116536,0.662036121,0.071419354,0.004246815,2.538938999,2.157842595,0.038471589,-0.100523986,0.789579948,0.000476902
1709656055.915193,0.447327243,0.390767537,0.355815814,0.340402953,0.416202728,0.344148308,0.150038379,0.165618078,0.255850922,0.214468968,0.300896676,0.359324162,0.301253324,0.280543649,0.398277503,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656055.933806,,,,,,,,,,,,,,,,,384.000000000,1709656055.933480978,0.000000000,0.033856090,0.000000000,0.000000000,0.033856090,0.000000000,-0.129309654,0.172376589,0.019438770,-39.379364014,0.389818350,0.100947078,2.876117229,0.207769578,0.010846316,21.820247650,-1.827406285,0.091225610,0.650134265,0.071514890,0.000054293,2.545347691,2.159442201,0.042553859,-0.079466857,0.789582263,0.000179689
1709656055.948559,0.446761625,0.389793719,0.355206729,0.341033911,0.415383768,0.343230185,0.150053030,0.165267831,0.255308432,0.214277799,0.301729664,0.358488438,0.300756622,0.281490104,0.397596445,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656055.967198,,,,,,,,,,,,,,,,,385.000000000,1709656055.966841936,0.000000000,0.033856090,0.000000000,0.000000000,0.033856090,0.000000000,-0.049963951,0.172929495,0.017428456,-39.542022705,0.393275585,0.104710749,2.915790081,0.208060849,0.007655892,21.859920502,-1.824362737,0.094829122,0.620837390,0.071575729,0.002994722,2.559996128,2.161058002,0.035701891,-0.093199767,0.789583436,0.000524786
1709656055.982057,0.446231826,0.388887777,0.354646851,0.341632186,0.414619033,0.342376654,0.150062948,0.164943272,0.254807106,0.214103309,0.302493578,0.357715841,0.300301623,0.282363712,0.396964119,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656056.000404,,,,,,,,,,,,,,,,,386.000000000,1709656056.000144958,0.000000000,0.033856090,0.000000000,0.000000000,0.033856090,0.000000000,0.029381752,0.173457732,0.016527335,-39.542022705,0.396485064,0.095695692,2.995135784,0.208336627,0.009040143,21.899593353,-1.821503134,0.087719123,0.662036121,0.071692042,0.000592180,2.538938999,2.162530246,0.046513175,-0.050169982,0.789575753,-0.001506001
1709656056.015604,0.445644203,0.387889210,0.354039930,0.342313088,0.413773400,0.341436304,0.150063987,0.164594356,0.254258233,0.213913361,0.303303371,0.356870650,0.299808832,0.283295897,0.396269991,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656056.033787,,,,,,,,,,,,,,,,,387.000000000,1709656056.033524036,0.000000000,0.033856090,0.000000000,0.000000000,0.033856090,0.000000000,0.065087318,0.174062161,0.012804573,-39.379364014,0.400011060,0.102247826,2.995135784,0.208655457,0.007967583,21.780574799,-1.818250140,0.093786443,0.656542957,0.071750132,-0.000019644,2.502317905,2.164188758,0.051040166,-0.100523986,0.789580299,0.000631905
1709656056.050244,0.445050983,0.386888202,0.353442643,0.343006995,0.412922295,0.340494085,0.150053431,0.164218153,0.253710909,0.213725219,0.304126588,0.356030473,0.299324114,0.284263810,0.395578673,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656056.067076,,,,,,,,,,,,,,,,,388.000000000,1709656056.066874981,0.000000000,0.033856090,0.000000000,0.000000000,0.033856090,0.000000000,-0.010291100,0.174705163,0.022494785,-39.621368408,0.403531784,0.103051482,3.034808636,0.208959799,0.011279427,21.740901947,-1.815090656,0.091112586,0.650134265,0.071842169,-0.000584409,2.545347691,2.165746471,0.043722402,-0.057494201,0.789579878,-0.001270986
1709656056.084695,0.444451620,0.385883908,0.352851621,0.343712832,0.412065083,0.339549450,0.150031349,0.163806142,0.253165680,0.213540207,0.304974927,0.355193386,0.298846200,0.285283764,0.394886944,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656056.100521,,,,,,,,,,,,,,,,,389.000000000,1709656056.100168943,0.000000000,0.033856090,0.000000000,0.000000000,0.033856090,0.000000000,-0.089636803,0.175365754,0.020416788,-39.867340088,0.407055794,0.104126921,3.034808636,0.209272792,0.008489699,21.899593353,-1.812064853,0.080739895,0.650134265,0.071898569,0.000562032,2.552671909,2.167370862,0.044856391,-0.128905341,0.789587407,0.001091500
1709656056.118695,0.443834087,0.384856758,0.352252886,0.344444138,0.411184752,0.338584256,0.150007691,0.163384093,0.252612590,0.213356276,0.305838128,0.354342215,0.298365250,0.286327775,0.394179383,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656056.133808,,,,,,,,,,,,,,,,,390.000000000,1709656056.133582115,0.000000000,0.033856090,0.000000000,0.000000000,0.033856090,0.000000000,-0.049963951,0.176043317,0.015740355,-39.990325928,0.410656331,0.104211574,3.034808636,0.209607374,0.006948568,21.859920502,-1.808961706,0.088426584,0.632739246,0.071977731,0.005441202,2.531614780,2.168972643,0.036420881,-0.079466857,0.789581241,-0.001041231
1709656056.152680,0.443220926,0.383845696,0.351663427,0.345159201,0.410313576,0.337635608,0.150005745,0.163004943,0.252072703,0.213183427,0.306674072,0.353507270,0.297897844,0.287321734,0.393479873,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656056.167902,,,,,,,,,,,,,,,,,391.000000000,1709656056.166909933,0.000000000,0.033856090,0.000000000,0.000000000,0.033856090,0.000000000,-0.129309654,0.176697980,0.020652571,-40.029998779,0.414205756,0.104446898,3.114154339,0.209928828,0.010142164,21.974971771,-1.805787405,0.093457847,0.673937976,0.072073088,0.002820752,2.545347691,2.170564538,0.040239654,-0.072142638,0.789577131,-0.000359595
1709656056.186610,0.442600563,0.382832837,0.351067022,0.345853671,0.409435177,0.336687219,0.150041600,0.162667060,0.251536515,0.213021486,0.307519471,0.352671721,0.297433901,0.288299246,0.392773040,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656056.200504,,,,,,,,,,,,,,,,,392.000000000,1709656056.200234890,0.000000000,0.033856422,0.000000000,0.000000000,0.033856422,0.000000000,-0.446692467,0.177327179,0.016030908,-40.192657471,0.417775758,0.102448097,2.761065960,0.210221722,0.008203200,21.939266205,-1.802531316,0.094969650,0.656542957,0.072162551,-0.000377637,2.516966343,2.172093022,0.045788731,-0.107848205,0.789584360,0.000569307
1709656056.220941,0.441998212,0.381854502,0.350503772,0.346553607,0.408584793,0.335771413,0.150049131,0.162311532,0.251022915,0.212866192,0.308324134,0.351871953,0.296995411,0.289257539,0.392094058,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656056.233839,,,,,,,,,,,,,,,,,393.000000000,1709656056.233540058,0.000000000,0.033856422,0.000000000,0.000000000,0.033856422,0.000000000,0.065087318,0.177954438,0.019765745,-40.192657471,0.421209458,0.095697838,3.193500042,0.210548575,0.010204866,21.859920502,-1.799424148,0.084344875,0.644641101,0.072235667,0.002023266,2.516966343,2.173721255,0.042939327,-0.050169982,0.789578005,-0.001521759
1709656056.254539,0.441400616,0.380890382,0.349956240,0.347254103,0.407743530,0.334869573,0.150055128,0.161970187,0.250520191,0.212716694,0.309099963,0.351089310,0.296571102,0.290184151,0.391427096,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656056.269578,,,,,,,,,,,,,,,,,394.000000000,1709656056.266951084,0.000000000,0.033856422,0.000000000,0.000000000,0.033856422,0.000000000,0.065087318,0.178589111,0.023711565,-39.827667236,0.424585761,0.092225834,3.272845745,0.210870057,0.008625502,21.740901947,-1.796300646,0.092994168,0.650134265,0.072302166,0.004626537,2.509642124,2.175289465,0.042026565,-0.100523986,0.789580378,-0.000000568
1709656056.288778,0.440782188,0.379898972,0.349401473,0.347987752,0.406875431,0.333942848,0.150052952,0.161609198,0.250007107,0.212566365,0.309893345,0.350290299,0.296142993,0.291144080,0.390743339,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656056.300379,,,,,,,,,,,,,,,,,395.000000000,1709656056.300043106,0.000000000,0.033856422,0.000000000,0.000000000,0.033856422,0.000000000,-0.010291100,0.179255076,0.014688967,-40.152984619,0.428049592,0.107519753,3.114154339,0.211213529,0.011880983,21.701229095,-1.793103701,0.096531868,0.602526844,0.072421566,0.001111600,2.524290562,2.176890832,0.045395236,-0.115172423,0.789581643,0.001235316
1709656056.322650,0.440138330,0.378874112,0.348837032,0.348751507,0.405974169,0.332985517,0.150046418,0.161214291,0.249479752,0.212414436,0.310730697,0.349470813,0.295709246,0.292171244,0.390040302,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656056.333953,,,,,,,,,,,,,,,,,396.000000000,1709656056.333544970,0.000000000,0.033856422,0.000000000,0.000000000,0.033856422,0.000000000,-0.089636803,0.179971334,0.020301056,-40.597320557,0.431620204,0.105653724,3.153827190,0.211549412,0.013494052,21.899593353,-1.789905026,0.094828144,0.626330554,0.072466735,0.004024570,2.559996128,2.178400041,0.051870140,-0.107848205,0.789585469,-0.000000914
1709656056.356647,0.439499147,0.377863429,0.348287179,0.349516074,0.405082134,0.332042286,0.150032481,0.160807330,0.248964308,0.212269222,0.311562909,0.348668010,0.295289609,0.293206340,0.389347637,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656056.367200,,,,,,,,,,,,,,,,,397.000000000,1709656056.366857052,0.000000000,0.033856422,0.000000000,0.000000000,0.033856422,0.000000000,-0.129309654,0.180680065,0.023588073,-40.803619385,0.435136617,0.105629868,3.153827190,0.211903201,0.009211788,21.859920502,-1.786809781,0.093054243,0.620837390,0.072545285,0.000513427,2.516966343,2.180066449,0.053249822,-0.150877997,0.789586721,0.002330011
1709656056.391184,0.438866407,0.376871284,0.347742796,0.350256036,0.404202006,0.331118206,0.150039657,0.160420813,0.248464238,0.212137093,0.312396479,0.347881025,0.294882321,0.294232239,0.388660823,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656056.400533,,,,,,,,,,,,,,,,,398.000000000,1709656056.400204897,0.000000000,0.033856422,0.000000000,0.000000000,0.033856422,0.000000000,-0.089636803,0.181337113,0.018383051,-40.597320557,0.438602505,0.100011512,3.272845745,0.212266487,0.009492949,22.014644623,-1.783779437,0.092169014,0.644641101,0.072628936,0.000797741,2.567320347,2.181612798,0.043848937,-0.079466857,0.789582277,0.000028650
1709656056.424725,0.438220067,0.375864751,0.347196265,0.351015079,0.403305548,0.330181668,0.150049381,0.160042338,0.247961150,0.212008075,0.313225753,0.347087680,0.294476862,0.295252839,0.387964690,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656056.434713,,,,,,,,,,,,,,,,,399.000000000,1709656056.433954000,0.000000000,0.033856422,0.000000000,0.000000000,0.033856422,0.000000000,-0.049963951,0.182008809,0.018689511,-40.803619385,0.442115054,0.102335612,3.233172894,0.212641771,0.010404727,21.974971771,-1.780632272,0.095340330,0.668444812,0.072696546,-0.001268941,2.559996128,2.183238374,0.039627285,-0.072142638,0.789581109,-0.000905422
1709656056.458751,0.437571034,0.374861768,0.346656319,0.351769269,0.402407871,0.329249483,0.150069981,0.159676538,0.247463224,0.211885141,0.314053111,0.346302032,0.294080279,0.296266874,0.387272275,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656056.467190,,,,,,,,,,,,,,,,,400.000000000,1709656056.466948032,0.000000000,0.033856422,0.000000000,0.000000000,0.033856422,0.000000000,0.065087318,0.182691358,0.017292674,-41.128936768,0.445612361,0.104254847,3.387897015,0.212990298,0.007259641,22.054317474,-1.777479964,0.088686031,0.614428699,0.072793609,0.001789217,2.603941441,2.184774111,0.046514892,-0.072142638,0.789581375,-0.000348731
1709656056.492710,0.436933231,0.373881743,0.346139943,0.352525705,0.401528018,0.328339026,0.150078408,0.159321117,0.246980082,0.211766804,0.314835866,0.345541310,0.293701835,0.297237121,0.386600194,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656056.500483,,,,,,,,,,,,,,,,,401.000000000,1709656056.500174046,0.000000000,0.033856422,0.000000000,0.000000000,0.033856422,0.000000000,0.065087318,0.183382470,0.021117320,-40.966278076,0.449016885,0.096180803,3.467242718,0.213342841,0.008524147,21.661556244,-1.774332046,0.094819886,0.614428699,0.072848011,0.000801531,2.524290562,2.186418729,0.047063772,-0.057494201,0.789579839,-0.000866208
1709656056.526997,0.436299180,0.372911743,0.345644362,0.353305417,0.400655450,0.327437821,0.150058903,0.158949334,0.246505047,0.211648855,0.315585245,0.344796655,0.293337314,0.298192196,0.385941868,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656056.533981,,,,,,,,,,,,,,,,,402.000000000,1709656056.533571959,0.000000000,0.033855762,0.000000000,0.000000000,0.033855762,0.000000000,-0.089636803,0.184099503,0.022334411,-40.640960693,0.452367164,0.093141509,3.348224163,0.213723576,0.012049955,21.621883392,-1.771200506,0.098339597,0.638232410,0.072930350,0.000681409,2.545347691,2.188008444,0.048411563,-0.064818420,0.789577501,-0.001576355
1709656056.560864,0.435638970,0.371909007,0.345135636,0.354109408,0.399749358,0.326507323,0.150046019,0.158560544,0.246017890,0.211532916,0.316374978,0.344031217,0.292967481,0.299199917,0.385261445,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656056.567090,,,,,,,,,,,,,,,,,403.000000000,1709656056.566899061,0.000000000,0.033855762,0.000000000,0.000000000,0.033855762,0.000000000,-0.089636803,0.184843108,0.022106674,-40.882965088,0.455830045,0.102446586,3.348224163,0.214107985,0.010672184,21.740901947,-1.768018263,0.090615604,0.650134265,0.072997369,0.000752756,2.531614780,2.189612292,0.047325986,-0.072142638,0.789577974,-0.000715230
1709656056.595265,0.434964092,0.370892414,0.344618077,0.354912148,0.398825885,0.325565665,0.150053416,0.158173210,0.245528945,0.211424646,0.317199016,0.343257744,0.292598318,0.300241832,0.384567870,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656056.600532,,,,,,,,,,,,,,,,,404.000000000,1709656056.600246906,0.000000000,0.033855762,0.000000000,0.000000000,0.033855762,0.000000000,-0.049963951,0.185579157,0.027769204,-41.251922607,0.459349668,0.097269580,3.506915569,0.214486739,0.011115399,21.859920502,-1.764839547,0.093862476,0.650134265,0.073083734,-0.000730143,2.545347691,2.191082607,0.055979847,-0.057494201,0.789576306,-0.001120237
1709656056.628707,0.434295369,0.369892037,0.344111088,0.355705674,0.397913490,0.324640329,0.150066333,0.157799562,0.245053043,0.211325012,0.318007355,0.342500402,0.292241882,0.301263569,0.383883250,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656056.633737,,,,,,,,,,,,,,,,,405.000000000,1709656056.633403063,0.000000000,0.033855762,0.000000000,0.000000000,0.033855762,0.000000000,0.029381752,0.186289820,0.021154596,-41.370941162,0.462816181,0.102949720,3.427569866,0.214879474,0.006526949,21.740901947,-1.761685116,0.088486271,0.644641101,0.073155118,-0.000150391,2.538938999,2.192657446,0.046745876,-0.122496642,0.789583922,0.001197713
1709656056.662836,0.433630235,0.368903645,0.343617856,0.356494074,0.397008253,0.323726829,0.150079805,0.157425551,0.244585887,0.211230307,0.318809986,0.341758071,0.291897851,0.302283709,0.383210291,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656056.667152,,,,,,,,,,,,,,,,,406.000000000,1709656056.666856050,0.000000000,0.033855762,0.000000000,0.000000000,0.033855762,0.000000000,0.104760170,0.187012563,0.019155144,-41.291595459,0.466233655,0.091289791,3.506915569,0.215251282,0.010796738,21.701229095,-1.758599037,0.091461113,0.608935535,0.073217541,0.001722474,2.531614780,2.194222689,0.046371711,-0.079466857,0.789581836,-0.000297528
1709656056.696517,0.432953284,0.367903515,0.343130308,0.357305350,0.396089100,0.322802872,0.150082663,0.157029006,0.244115959,0.211136130,0.319622869,0.341014207,0.291558947,0.303332749,0.382535171,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656056.700780,,,,,,,,,,,,,,,,,407.000000000,1709656056.700546026,0.000000000,0.033855762,0.000000000,0.000000000,0.033855762,0.000000000,0.029381752,0.187774106,0.016771114,-41.656585693,0.469678162,0.101165301,3.506915569,0.215622727,0.014603986,21.859920502,-1.755530241,0.087117044,0.602526844,0.073293494,0.003957606,2.567320347,2.195852779,0.056990178,-0.072142638,0.789580434,-0.000990836
1709656056.730669,0.432272109,0.366902236,0.342656855,0.358141099,0.395166293,0.321877938,0.150068854,0.156634063,0.243648101,0.211041761,0.320402506,0.340277814,0.291229687,0.304354452,0.381866951,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656056.733914,,,,,,,,,,,,,,,,,408.000000000,1709656056.733553886,0.000000000,0.033855762,0.000000000,0.000000000,0.033855762,0.000000000,-0.010291100,0.188573215,0.026411259,-41.739898682,0.473108287,0.096676708,3.546588421,0.216002080,0.014828749,21.939266205,-1.752369839,0.092473801,0.626330554,0.073358361,0.004776093,2.567320347,2.197379001,0.040593920,-0.072142638,0.789581389,-0.000120127
1709656056.764901,0.431592988,0.365909670,0.342195553,0.358983925,0.394248587,0.320961766,0.150049031,0.156249463,0.243188450,0.210951697,0.321153642,0.339553634,0.290911478,0.305346611,0.381206872,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656056.767080,,,,,,,,,,,,,,,,,409.000000000,1709656056.766880035,0.000000000,0.033855762,0.000000000,0.000000000,0.033855762,0.000000000,-0.089636803,0.189372153,0.024009448,-41.493927002,0.476501961,0.098775869,3.467242718,0.216399529,0.010287316,21.859920502,-1.749163639,0.091982012,0.614428699,0.073436398,0.000474626,2.589293003,2.198951910,0.041010708,-0.057494201,0.789578466,-0.001685072
1709656056.798887,0.430910662,0.364919019,0.341738378,0.359827490,0.393328978,0.320048544,0.150035133,0.155873782,0.242734266,0.210867929,0.321900580,0.338835017,0.290600782,0.306332429,0.380547438,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656056.800754,,,,,,,,,,,,,,,,,410.000000000,1709656056.800533056,0.000000000,0.033855762,0.000000000,0.000000000,0.033855762,0.000000000,-0.129309654,0.190163096,0.024184734,-41.291595459,0.479890241,0.101541530,3.506915569,0.216805783,0.010696802,21.780574799,-1.745937268,0.094421142,0.638232410,0.073497248,-0.000103812,2.581968784,2.200554507,0.041044594,-0.115172423,0.789586287,0.000324738
1709656056.832761,0.430204309,0.363902168,0.341264136,0.360673204,0.392380870,0.319113255,0.150047993,0.155486926,0.242273540,0.210793074,0.322711736,0.338098990,0.290286943,0.307389087,0.379864902,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656056.833689,,,,,,,,,,,,,,,,,411.000000000,1709656056.833508015,0.000000000,0.033855762,0.000000000,0.000000000,0.033855762,0.000000000,-0.010291100,0.190947539,0.023786707,-41.902557373,0.483382671,0.103761517,3.586261272,0.217206231,0.015486950,21.780574799,-1.742748630,0.095923041,0.632739246,0.073558973,0.000578664,2.574644566,2.202134782,0.047541074,-0.100523986,0.789584642,0.000236623
1709656056.866750,0.429496720,0.362890050,0.340800753,0.361521082,0.391437170,0.318183056,0.150060631,0.155100666,0.241818041,0.210722032,0.323516958,0.337372853,0.289983185,0.308443423,0.379189922,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656056.867040,,,,,,,,,,,,,,,,,412.000000000,1709656056.866831064,0.000000000,0.033855762,0.000000000,0.000000000,0.033855762,0.000000000,-0.010291100,0.191749880,0.021162532,-42.065216064,0.486850295,0.099276774,3.665606976,0.217590915,0.013792841,21.974971771,-1.739580736,0.094283691,0.614428699,0.073628266,0.001658455,2.618589878,2.203672707,0.041596292,-0.057494201,0.789576581,-0.001609212
1709656056.900318,,,,,,,,,,,,,,,,,413.000000000,1709656056.900064945,0.000000000,0.033855762,0.000000000,0.000000000,0.033855762,0.000000000,-0.010291100,0.191749880,0.021162532,-42.065216064,0.486850295,0.099276774,3.665606976,0.217590915,0.013792841,21.974971771,-1.739580736,0.094283691,0.614428699,0.073628266,0.001658455,2.618589878,2.203672707,0.041596292,-0.057494201,0.789576581,-0.001609212
1709656056.900563,0.428787908,0.361881166,0.340352725,0.362388843,0.390497823,0.317256015,0.150055883,0.154710647,0.241366998,0.210651596,0.324293284,0.336657100,0.289690257,0.309477670,0.378524165,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656056.934005,,,,,,,,,,,,,,,,,414.000000000,1709656056.933640957,0.000000000,0.033855762,0.000000000,0.000000000,0.033855762,0.000000000,-0.049963951,0.192579221,0.026033168,-42.021575928,0.490290434,0.102973335,3.665606976,0.217990030,0.011692335,21.820247650,-1.736370401,0.090894637,0.608935535,0.073716040,0.008331470,2.589293003,2.205249102,0.046141512,-0.107848205,0.789585339,0.000635642
1709656056.934476,0.428081226,0.360881922,0.339911990,0.363249957,0.389567553,0.316339107,0.150056820,0.154325430,0.240925106,0.210588286,0.325067569,0.335952408,0.289407154,0.310509822,0.377863971,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656056.967178,,,,,,,,,,,,,,,,,415.000000000,1709656056.966839075,0.000000000,0.033855762,0.000000000,0.000000000,0.033855762,0.000000000,-0.010291100,0.193392445,0.021628799,-41.858917236,0.493699682,0.090319798,3.705279827,0.218396307,0.013199278,21.701229095,-1.733203079,0.092385511,0.626330554,0.073775421,0.002314019,2.552671909,2.206895799,0.055887757,-0.085875548,0.789581971,-0.000043758
1709656056.968646,0.427366072,0.359877413,0.339470459,0.364115196,0.388632452,0.315418815,0.150064002,0.153926905,0.240486247,0.210532004,0.325867144,0.335247698,0.289129264,0.311577903,0.377198119,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656057.000548,,,,,,,,,,,,,,,,,416.000000000,1709656057.000204086,0.000000000,0.033855762,0.000000000,0.000000000,0.033855762,0.000000000,-0.010291100,0.194194583,0.023861039,-42.267547607,0.497131729,0.102412458,3.665606976,0.218820803,0.015020059,21.740901947,-1.730102061,0.091283141,0.620837390,0.073824093,0.003431953,2.581968784,2.208425147,0.047390821,-0.100523986,0.789584658,0.000434490
1709656057.002477,0.426647372,0.358874033,0.339034902,0.364986920,0.387698843,0.314500605,0.150072263,0.153538795,0.240052438,0.210480883,0.326652783,0.334548897,0.288859389,0.312629899,0.376533922,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656057.033880,,,,,,,,,,,,,,,,,417.000000000,1709656057.033633947,0.000000000,0.033856090,0.000000000,0.000000000,0.033856090,0.000000000,-0.129309654,0.194995376,0.022772822,-42.469879150,0.500557986,0.099675518,3.625934124,0.219259289,0.013556923,21.820247650,-1.726946712,0.094876470,0.602526844,0.073894694,0.003841791,2.611265659,2.209954349,0.041185492,-0.079466857,0.789582281,0.000116286
