__time,/LCQP_controller_multipleObstacle/distance/data.0,/LCQP_controller_multipleObstacle/distance/data.1,/LCQP_controller_multipleObstacle/distance/data.10,/LCQP_controller_multipleObstacle/distance/data.11,/LCQP_controller_multipleObstacle/distance/data.2,/LCQP_controller_multipleObstacle/distance/data.3,/LCQP_controller_multipleObstacle/distance/data.4,/LCQP_controller_multipleObstacle/distance/data.5,/LCQP_controller_multipleObstacle/distance/data.6,/LCQP_controller_multipleObstacle/distance/data.7,/LCQP_controller_multipleObstacle/distance/data.8,/LCQP_controller_multipleObstacle/distance/data.9,/LCQP_controller_multipleObstacle/distance/layout/data_offset,/joint_states/header/seq,/joint_states/header/stamp,/joint_states/panda_finger_joint1/effort,/joint_states/panda_finger_joint1/position,/joint_states/panda_finger_joint1/velocity,/joint_states/panda_finger_joint2/effort,/joint_states/panda_finger_joint2/position,/joint_states/panda_finger_joint2/velocity,/joint_states/panda_joint1/effort,/joint_states/panda_joint1/position,/joint_states/panda_joint1/velocity,/joint_states/panda_joint2/effort,/joint_states/panda_joint2/position,/joint_states/panda_joint2/velocity,/joint_states/panda_joint3/effort,/joint_states/panda_joint3/position,/joint_states/panda_joint3/velocity,/joint_states/panda_joint4/effort,/joint_states/panda_joint4/position,/joint_states/panda_joint4/velocity,/joint_states/panda_joint5/effort,/joint_states/panda_joint5/position,/joint_states/panda_joint5/velocity,/joint_states/panda_joint6/effort,/joint_states/panda_joint6/position,/joint_states/panda_joint6/velocity,/joint_states/panda_joint7/effort,/joint_states/panda_joint7/position,/joint_states/panda_joint7/velocity
1709656281.268723,0.345910659,0.411790898,0.367856364,0.150322654,0.203010271,0.462049949,0.508086700,0.629334328,0.210279177,0.330891808,0.171098698,0.258618292,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656281.296381,,,,,,,,,,,,,,302.000000000,1709656281.296148062,0.000000000,0.033855762,0.000000000,0.000000000,0.033855762,0.000000000,-0.049963951,-0.596671828,0.044157946,-12.235200882,-0.384405947,0.033188526,-4.871990681,0.507278022,0.048623707,22.292354584,-2.292120568,0.000038559,0.775561512,0.138607516,0.008833895,2.014341831,1.678253205,0.013210077,-0.072142638,0.789567142,0.000106890
1709656281.302891,0.345216156,0.411285513,0.368048838,0.150432559,0.200973312,0.463528737,0.509395430,0.631356188,0.210453086,0.331129220,0.171262861,0.258764975,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656281.329844,,,,,,,,,,,,,,303.000000000,1709656281.329528093,0.000000000,0.033856090,0.000000000,0.000000000,0.033856090,0.000000000,-0.089636803,-0.595284273,0.037829045,-12.195528030,-0.383350991,0.028931487,-5.030682087,0.508945164,0.044887470,22.292354584,-2.292118475,0.000117525,0.751757801,0.138989365,0.010420049,2.007017612,1.678603884,0.012363311,-0.107848205,0.789574445,0.001491250
1709656281.336634,0.344462574,0.410736034,0.368269100,0.150592316,0.198726296,0.465147704,0.510831338,0.633596547,0.210654412,0.331399114,0.171477298,0.258934819,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656281.363238,,,,,,,,,,,,,,304.000000000,1709656281.362906933,0.000000000,0.033856090,0.000000000,0.000000000,0.033856090,0.000000000,-0.089636803,-0.593945139,0.039333411,-12.195528030,-0.382325830,0.029979759,-4.991009235,0.510657048,0.053506053,22.332027435,-2.292120253,0.001199398,0.751757801,0.139369305,0.012643410,2.007017612,1.678944361,0.007036605,-0.093199767,0.789572662,0.000558871
1709656281.370745,0.343736590,0.410210221,0.368491143,0.150792967,0.196574584,0.466721025,0.512227469,0.635761821,0.210861079,0.331669732,0.171725095,0.259109208,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656281.396582,,,,,,,,,,,,,,305.000000000,1709656281.396167040,0.000000000,0.033856090,0.000000000,0.000000000,0.033856090,0.000000000,-0.089636803,-0.592558242,0.042944662,-12.235200882,-0.381275792,0.032625220,-4.951336384,0.512368263,0.053117425,22.292354584,-2.292105723,0.000906275,0.763659656,0.139745426,0.007274494,1.985044956,1.679291644,0.010047325,-0.072142638,0.789567142,-0.000561222
1709656281.404634,0.343016619,0.409686572,0.368715196,0.151034682,0.194423494,0.468293054,0.513618284,0.637944237,0.211078652,0.331943179,0.172010722,0.259292843,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656281.429847,,,,,,,,,,,,,,306.000000000,1709656281.429606915,0.000000000,0.033856090,0.000000000,0.000000000,0.033856090,0.000000000,-0.168982506,-0.591168521,0.041695910,-12.235200882,-0.380207764,0.032222701,-5.149700642,0.514108357,0.052392269,22.292354584,-2.292082225,0.000577458,0.763659656,0.140120460,0.011538034,2.021666050,1.679631340,0.011073766,-0.085875548,0.789569025,0.000816715
1709656281.438637,0.342302692,0.409164138,0.368945493,0.151314654,0.192293093,0.469868502,0.515020113,0.640121479,0.211307104,0.332223575,0.172329865,0.259485706,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656281.463061,,,,,,,,,,,,,,307.000000000,1709656281.462774992,0.000000000,0.033856090,0.000000000,0.000000000,0.033856090,0.000000000,-0.168982506,-0.589851710,0.037587376,-12.235200882,-0.379149253,0.031748406,-5.149700642,0.515865939,0.051626425,22.332027435,-2.292047170,0.002474461,0.763659656,0.140499140,0.011628494,2.036314487,1.679985616,0.009703046,-0.085875548,0.789568668,0.000438611
1709656281.472647,0.341594845,0.408642995,0.369173464,0.151637589,0.190203951,0.471443065,0.516418060,0.642285356,0.211546406,0.332502648,0.172688875,0.259687782,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656281.496606,,,,,,,,,,,,,,308.000000000,1709656281.496078968,0.000000000,0.033856090,0.000000000,0.000000000,0.033856090,0.000000000,-0.248328209,-0.588514596,0.040426419,-12.274873734,-0.378059591,0.029622418,-5.030682087,0.517539094,0.046526024,22.332027435,-2.291959252,0.000753052,0.763659656,0.140884714,0.003629260,2.036314487,1.680355125,0.010321330,-0.050169982,0.789564701,-0.001526051
1709656281.506731,0.340893109,0.408126890,0.369405821,0.152010020,0.188147823,0.473017585,0.517815064,0.644446715,0.211796529,0.332786686,0.173092510,0.259899052,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656281.529852,,,,,,,,,,,,,,309.000000000,1709656281.529511929,0.000000000,0.033856090,0.000000000,0.000000000,0.033856090,0.000000000,-0.168982506,-0.587208842,0.041961391,-12.155855179,-0.376951597,0.028996534,-4.951336384,0.519188185,0.047170327,22.292354584,-2.291844220,0.001509535,0.751757801,0.141276357,0.014952744,2.007017612,1.680736485,0.012492555,-0.085875548,0.789568668,0.000136081
1709656281.540972,0.340197517,0.407610362,0.369638964,0.152415445,0.186107302,0.474592894,0.519214011,0.646608453,0.212057441,0.333072464,0.173526369,0.260119497,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656281.562965,,,,,,,,,,,,,,310.000000000,1709656281.562753916,0.000000000,0.033856090,0.000000000,0.000000000,0.033856090,0.000000000,-0.168982506,-0.585927639,0.039741603,-12.155855179,-0.375826750,0.030088128,-5.030682087,0.520885563,0.046173669,22.252681732,-2.291731811,0.000120821,0.739855945,0.141675134,0.021897565,1.999693394,1.681134161,0.016310292,-0.042845763,0.789564017,-0.001471717
1709656281.574955,0.339508103,0.407094371,0.369869584,0.152834451,0.184059319,0.476165614,0.520603293,0.648773400,0.212329111,0.333356717,0.173972964,0.260349098,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656281.596541,,,,,,,,,,,,,,311.000000000,1709656281.596154928,0.000000000,0.033856090,0.000000000,0.000000000,0.033856090,0.000000000,-0.089636803,-0.584592220,0.038768570,-12.274873734,-0.374649140,0.035233127,-5.070354939,0.522549709,0.050419136,22.292354584,-2.291648096,0.001486625,0.763659656,0.142065974,0.007814972,2.043638706,1.681547396,0.004957190,-0.093199767,0.789569482,0.000660858
1709656281.608809,0.338824900,0.406583234,0.370103671,0.153289087,0.182014651,0.477736379,0.521985154,0.650949850,0.212611505,0.333645019,0.174451637,0.260587834,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656281.629881,,,,,,,,,,,,,,312.000000000,1709656281.629570961,0.000000000,0.033856090,0.000000000,0.000000000,0.033856090,0.000000000,-0.089636803,-0.583210429,0.040281465,-12.358186722,-0.373460959,0.033906050,-5.030682087,0.524195921,0.051359851,22.371700287,-2.291561357,0.004320061,0.751757801,0.142445643,0.005387597,2.007017612,1.681965067,0.021791398,-0.057494201,0.789565516,-0.001556293
1709656281.642680,0.338147939,0.406072208,0.370341520,0.153780982,0.179981500,0.479308913,0.523372399,0.653133543,0.212904588,0.333937902,0.174963958,0.260835684,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656281.663087,,,,,,,,,,,,,,313.000000000,1709656281.662765980,0.000000000,0.033856090,0.000000000,0.000000000,0.033856090,0.000000000,-0.168982506,-0.581885675,0.036741964,-12.274873734,-0.372271558,0.036143142,-5.070354939,0.525912359,0.049775450,22.332027435,-2.291453964,0.004526093,0.739855945,0.142817504,0.012448712,2.021666050,1.682377961,0.012096964,-0.107848205,0.789571109,0.001082471
1709656281.676669,0.337477254,0.405565353,0.370587071,0.154325693,0.177955256,0.480881998,0.524760855,0.655341009,0.213208325,0.334238986,0.175523852,0.261092627,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656281.696715,,,,,,,,,,,,,,314.000000000,1709656281.696305990,0.000000000,0.033856090,0.000000000,0.000000000,0.033856090,0.000000000,-0.168982506,-0.580539670,0.040637810,-12.318513870,-0.371086892,0.031545698,-5.030682087,0.527644203,0.043045249,22.332027435,-2.291328412,0.003477023,0.758166492,0.143189030,0.009833380,1.985044956,1.682805136,0.016410847,-0.093199767,0.789569481,0.000357988
1709656281.710765,0.336812878,0.405066841,0.370839061,0.154915950,0.175943537,0.482452881,0.526141137,0.657559653,0.213522679,0.334546804,0.176124316,0.261358640,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656281.729777,,,,,,,,,,,,,,315.000000000,1709656281.729456902,0.000000000,0.033856090,0.000000000,0.000000000,0.033856090,0.000000000,-0.129309654,-0.579133808,0.039820711,-12.274873734,-0.369890496,0.033771856,-5.110027790,0.529361667,0.053649596,22.332027435,-2.291180372,0.000323507,0.751757801,0.143557738,0.013023081,2.021666050,1.683240772,0.017408658,-0.100523986,0.789570300,0.000831426
1709656281.744729,0.336154843,0.404572795,0.371096795,0.155552822,0.173970122,0.484025088,0.527525315,0.659773608,0.213847612,0.334860891,0.176766534,0.261633699,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656281.762959,,,,,,,,,,,,,,316.000000000,1709656281.762767076,0.000000000,0.033856090,0.000000000,0.000000000,0.033856090,0.000000000,-0.248328209,-0.577775641,0.039075144,-12.318513870,-0.368694442,0.035803668,-5.149700642,0.531047794,0.048285532,22.252681732,-2.290995735,0.002796691,0.739855945,0.143929654,0.005298406,1.992369175,1.683697432,0.012336470,-0.072142638,0.789567146,-0.000414799
1709656281.778752,0.335503181,0.404077141,0.371354991,0.156208658,0.172036376,0.485600584,0.528920056,0.661960356,0.214183085,0.335176440,0.177425657,0.261917782,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656281.796519,,,,,,,,,,,,,,317.000000000,1709656281.796253920,0.000000000,0.033856090,0.000000000,0.000000000,0.033856090,0.000000000,-0.208655357,-0.576503393,0.040672772,-12.358186722,-0.367487921,0.036423417,-5.030682087,0.532740333,0.043675073,22.292354584,-2.290819912,0.008448591,0.758166492,0.144309630,0.006113056,2.014341831,1.684167406,0.015323729,-0.072142638,0.789567129,0.000198702
1709656281.812634,0.334857925,0.403583296,0.371614160,0.156889305,0.170127623,0.487176170,0.530314467,0.664137142,0.214529058,0.335493742,0.178107221,0.262210862,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656281.830694,,,,,,,,,,,,,,318.000000000,1709656281.829744101,0.000000000,0.033855762,0.000000000,0.000000000,0.033855762,0.000000000,-0.168982506,-0.575237379,0.043585676,-12.274873734,-0.366276985,0.034404374,-4.991009235,0.534403696,0.044722323,22.292354584,-2.290665246,0.001195254,0.781970203,0.144690350,0.010176349,1.985044956,1.684663245,0.012276260,-0.050169982,0.789564718,-0.001007638
1709656281.846750,0.334219107,0.403096143,0.371880636,0.157602539,0.168225910,0.488751139,0.531706178,0.666322133,0.214885489,0.335818695,0.178817180,0.262512916,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656281.863742,,,,,,,,,,,,,,319.000000000,1709656281.862988949,0.000000000,0.033855762,0.000000000,0.000000000,0.033855762,0.000000000,-0.089636803,-0.573957832,0.035378647,-12.358186722,-0.365043292,0.032768368,-4.871990681,0.536082622,0.039840001,22.213008881,-2.290491642,0.006202940,0.775561512,0.145075755,0.015978149,1.999693394,1.685161226,0.016131163,-0.072142638,0.789567259,0.000097327
1709656281.880691,0.333586760,0.402602330,0.372140010,0.158352657,0.166338273,0.490325209,0.533094266,0.668522877,0.215252337,0.336137990,0.179563487,0.262823916,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656281.896833,,,,,,,,,,,,,,320.000000000,1709656281.896213055,0.000000000,0.033855762,0.000000000,0.000000000,0.033855762,0.000000000,-0.049963951,-0.572698657,0.038135139,-12.318513870,-0.363768121,0.033750244,-4.991009235,0.537807022,0.047405770,22.332027435,-2.290280463,0.006109862,0.758166492,0.145452138,0.004687351,1.992369175,1.685659075,0.015023548,-0.072142638,0.789568201,0.000480900
1709656281.914675,0.332960915,0.402112333,0.372402617,0.159147180,0.164464078,0.491897666,0.534476362,0.670741191,0.215629559,0.336461105,0.180350486,0.263143837,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656281.929918,,,,,,,,,,,,,,321.000000000,1709656281.929698944,0.000000000,0.033855762,0.000000000,0.000000000,0.033855762,0.000000000,-0.049963951,-0.571376102,0.038081250,-12.358186722,-0.362459676,0.040435961,-4.991009235,0.539506677,0.048214943,22.252681732,-2.290056580,0.006886304,0.758166492,0.145826052,0.005979982,1.992369175,1.686144660,0.018214360,-0.100523986,0.789570269,0.001050664
1709656281.948699,0.332341604,0.401623659,0.372663608,0.159967175,0.162585019,0.493466701,0.535846441,0.672975670,0.216017109,0.336783415,0.181161234,0.263472650,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656281.963230,,,,,,,,,,,,,,322.000000000,1709656281.962862015,0.000000000,0.033855762,0.000000000,0.000000000,0.033855762,0.000000000,-0.089636803,-0.569996983,0.042350918,-12.318513870,-0.361126310,0.035406378,-4.991009235,0.541216040,0.054033507,22.292354584,-2.289850279,0.005115486,0.746264637,0.146200772,0.008920507,1.992369175,1.686651755,0.015394282,-0.072142638,0.789567143,-0.000734054
1709656281.982752,0.331728860,0.401139041,0.372933597,0.160817850,0.160714114,0.495037961,0.537223543,0.675217143,0.216414944,0.337115193,0.181998405,0.263810329,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656281.996350,,,,,,,,,,,,,,323.000000000,1709656281.996062994,0.000000000,0.033855762,0.000000000,0.000000000,0.033855762,0.000000000,-0.248328209,-0.568666986,0.038089679,-12.358186722,-0.359799711,0.039547983,-5.149700642,0.542972088,0.046209836,22.252681732,-2.289666177,0.005183113,0.733447254,0.146585708,0.008329283,1.999693394,1.687163819,0.016934213,-0.042845763,0.789564946,-0.001667006
1709656282.017012,0.331158186,0.400675421,0.373177100,0.161647616,0.158931986,0.496512028,0.538503283,0.677364822,0.216798730,0.337418290,0.182815919,0.264136216,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656282.029943,,,,,,,,,,,,,,324.000000000,1709656282.029654026,0.000000000,0.033855762,0.000000000,0.000000000,0.033855762,0.000000000,-0.129309654,-0.567349755,0.039363045,-12.560518265,-0.358458965,0.042916044,-5.070354939,0.544668154,0.050188932,22.292354584,-2.289470305,0.007374089,0.739855945,0.146963704,0.016104918,2.007017612,1.687680306,0.014212761,-0.128905341,0.789573449,0.002131421
1709656282.050687,0.330558277,0.400197199,0.373450033,0.162552410,0.157150526,0.498083788,0.539881229,0.679570867,0.217216396,0.337754204,0.183702306,0.264491021,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656282.063464,,,,,,,,,,,,,,325.000000000,1709656282.063215017,0.000000000,0.033855762,0.000000000,0.000000000,0.033855762,0.000000000,-0.089636803,-0.566035873,0.041130564,-12.481172562,-0.357115141,0.044382245,-4.991009235,0.546298860,0.048256666,22.252681732,-2.289226778,0.006234700,0.758166492,0.147335544,0.008559000,1.992369175,1.688255893,0.019953216,-0.100523986,0.789571355,0.000900207
1709656282.084979,0.329965028,0.399727593,0.373734031,0.163505468,0.155404434,0.499656762,0.541262798,0.681782691,0.217644209,0.338101307,0.184631494,0.264854605,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656282.096430,,,,,,,,,,,,,,326.000000000,1709656282.096137047,0.000000000,0.033855762,0.000000000,0.000000000,0.033855762,0.000000000,-0.168982506,-0.564741255,0.036763313,-12.437532425,-0.355794103,0.037475249,-5.030682087,0.547944248,0.051374021,22.332027435,-2.288975771,0.005200564,0.733447254,0.147730223,0.005362208,2.007017612,1.688810315,0.025678241,-0.085875548,0.789571964,0.000145127
1709656282.119338,0.329378469,0.399259822,0.374023490,0.164486822,0.153673334,0.501231478,0.542649726,0.684000215,0.218082119,0.338454539,0.185586068,0.265226938,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656282.130178,,,,,,,,,,,,,,327.000000000,1709656282.129843950,0.000000000,0.033855762,0.000000000,0.000000000,0.033855762,0.000000000,-0.089636803,-0.563481570,0.036067338,-12.437532425,-0.354463702,0.038583803,-4.951336384,0.549637730,0.045155749,22.093990326,-2.288710082,0.011359184,0.739855945,0.148123061,0.013301437,1.992369175,1.689363244,0.009562107,-0.050169982,0.789564700,-0.003459578
1709656282.153086,0.328798631,0.398791895,0.374311525,0.165494131,0.151961462,0.502805048,0.544032429,0.686221777,0.218530077,0.338807219,0.186565233,0.265607989,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656282.163079,,,,,,,,,,,,,,328.000000000,1709656282.162821054,0.000000000,0.033855762,0.000000000,0.000000000,0.033855762,0.000000000,-0.049963951,-0.562203463,0.031745168,-12.560518265,-0.353110241,0.037674185,-4.951336384,0.551334487,0.052282506,22.213008881,-2.288459192,0.009036218,0.746264637,0.148520941,0.012873204,1.992369175,1.689920563,0.011541179,-0.072142638,0.789567142,-0.000103738
1709656282.186989,0.328225544,0.398331301,0.374606111,0.166546453,0.150316400,0.504379553,0.545417826,0.688430855,0.218988034,0.339166696,0.187585482,0.265997725,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656282.196525,,,,,,,,,,,,,,329.000000000,1709656282.196208954,0.000000000,0.033855762,0.000000000,0.000000000,0.033855762,0.000000000,-1.585303307,-0.561035705,0.022062600,-13.417451859,-0.351761077,0.037145102,-6.800091267,0.552857651,0.028465356,24.593379974,-2.287990007,0.034646440,0.644641101,0.148913540,0.010964027,2.399778843,1.690578053,0.013613868,-0.057494201,0.789566574,-0.000738998
1709656282.220890,0.327659241,0.397846870,0.374863262,0.167970349,0.149420779,0.505970318,0.546856483,0.690522276,0.219455938,0.339491556,0.188974027,0.266396116,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656282.229623,,,,,,,,,,,,,,330.000000000,1709656282.229371071,0.000000000,0.033855762,0.000000000,0.000000000,0.033855762,0.000000000,-0.918799400,-0.560487297,0.009158545,-13.294466019,-0.350311891,0.050507163,-6.014568806,0.553894126,0.017903942,23.323848724,-2.285818329,0.081958291,0.746264637,0.149272247,0.015555028,2.174559116,1.691554654,0.036749589,-0.085875548,0.789569728,0.000090088
1709656282.254840,0.327099751,0.397352400,0.375087395,0.169731677,0.149214494,0.507568272,0.548318275,0.692511598,0.219933737,0.339785061,0.190696691,0.266803129,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656282.263006,,,,,,,,,,,,,,331.000000000,1709656282.262785912,0.000000000,0.033855762,0.000000000,0.000000000,0.033855762,0.000000000,0.029381752,-0.560241286,0.004322634,-12.520845413,-0.348883721,0.041740961,-4.832317829,0.554321816,0.010699630,22.213008881,-2.282577261,0.098326210,0.793872058,0.149651749,0.015474341,2.014341831,1.692789401,0.039221453,-0.093199767,0.789569638,-0.000969308
1709656282.288876,0.326547105,0.396858923,0.375310114,0.171530832,0.149181600,0.509171864,0.549798049,0.694435449,0.220421380,0.340077798,0.192458019,0.267218730,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656282.296907,,,,,,,,,,,,,,332.000000000,1709656282.296148062,0.000000000,0.033855762,0.000000000,0.000000000,0.033855762,0.000000000,-0.010291100,-0.560118065,0.001198317,-12.683504105,-0.347411037,0.044148880,-4.871990681,0.554695284,0.009233178,22.371700287,-2.279209064,0.099944880,0.770068347,0.150028667,0.010962528,2.065611362,1.693980701,0.034958034,-0.072142638,0.789567181,-0.000958509
1709656282.322942,0.326001333,0.396358464,0.375524532,0.173391830,0.149169232,0.510770859,0.551262053,0.696423350,0.220918812,0.340363511,0.194281164,0.267642885,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656282.329906,,,,,,,,,,,,,,333.000000000,1709656282.329502106,0.000000000,0.033855762,0.000000000,0.000000000,0.033855762,0.000000000,-0.010291100,-0.560118065,0.001198317,-12.683504105,-0.347411037,0.044148880,-4.871990681,0.554695284,0.009233178,22.371700287,-2.279209064,0.099944880,0.770068347,0.150028667,0.010962528,2.065611362,1.693980701,0.034958034,-0.072142638,0.789567181,-0.000958509
1709656282.356839,0.325462465,0.395865265,0.375747162,0.175311007,0.149220070,0.512369589,0.552724596,0.698435157,0.221425980,0.340657551,0.196159069,0.268075561,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656282.363109,,,,,,,,,,,,,,334.000000000,1709656282.362864971,0.000000000,0.033855762,0.000000000,0.000000000,0.033855762,0.000000000,-0.089636803,-0.559888366,0.010770851,-12.929475784,-0.345859039,0.047072218,-4.871990681,0.555135601,0.014846163,22.371700287,-2.275675677,0.112183365,0.775561512,0.150429105,0.013298356,2.043638706,1.695257988,0.034729688,-0.064818420,0.789569507,-0.001479239
1709656282.391228,0.324930530,0.395401818,0.376009595,0.177188774,0.149209367,0.513972265,0.554199537,0.700438325,0.221942829,0.340989705,0.197988958,0.268516722,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656282.396484,,,,,,,,,,,,,,335.000000000,1709656282.396182060,0.000000000,0.033855762,0.000000000,0.000000000,0.033855762,0.000000000,-0.010291100,-0.559687814,0.005350833,-12.723176956,-0.344382761,0.036996274,-4.871990681,0.555590388,0.018712817,22.093990326,-2.272090104,0.096305922,0.763659656,0.150819922,0.011470756,1.985044956,1.696539546,0.039697822,-0.107848205,0.789571467,0.000801244
1709656282.424906,0.324405559,0.394929769,0.376262190,0.179074613,0.149199032,0.515572187,0.555664836,0.702467158,0.222469306,0.341313434,0.199829818,0.268966334,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656282.430208,,,,,,,,,,,,,,336.000000000,1709656282.429902077,0.000000000,0.033855762,0.000000000,0.000000000,0.033855762,0.000000000,-0.089636803,-0.559393394,0.008092567,-12.762849808,-0.342992564,0.038637126,-4.832317829,0.556073621,0.015834547,22.451045990,-2.268773689,0.097360547,0.763659656,0.151221047,0.014796507,2.072935581,1.697739782,0.034110805,-0.057494201,0.789565514,-0.001178769
1709656282.458898,0.323887580,0.394464755,0.376525291,0.181025581,0.149231952,0.517171922,0.557128952,0.704539852,0.223005353,0.341647825,0.201731676,0.269424361,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656282.463098,,,,,,,,,,,,,,337.000000000,1709656282.462872982,0.000000000,0.033855762,0.000000000,0.000000000,0.033855762,0.000000000,-0.129309654,-0.559102916,0.004596558,-12.762849808,-0.341545833,0.044576972,-4.991009235,0.556645600,0.018281615,22.371700287,-2.265395094,0.096146826,0.775561512,0.151605172,0.014156465,2.050962925,1.698969349,0.035170122,-0.085875548,0.789572200,-0.000336603
1709656282.492951,0.323376623,0.394000032,0.376787661,0.182979412,0.149293911,0.518771018,0.558590413,0.706610633,0.223550914,0.341982170,0.203637567,0.269890767,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656282.496912,,,,,,,,,,,,,,338.000000000,1709656282.496148109,0.000000000,0.033855762,0.000000000,0.000000000,0.033855762,0.000000000,-0.129309654,-0.558786582,0.005720987,-12.762849808,-0.340103929,0.049302346,-4.871990681,0.557259145,0.011071896,22.213008881,-2.261882845,0.102115653,0.758166492,0.151995545,0.012693825,2.050962925,1.700091257,0.030055952,-0.042845763,0.789564951,-0.001707547
1709656282.526890,0.322872716,0.393546275,0.377063980,0.184840214,0.149265377,0.520370688,0.560053213,0.708651957,0.224105933,0.342330303,0.205452019,0.270365514,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656282.530150,,,,,,,,,,,,,,339.000000000,1709656282.529958010,0.000000000,0.033855762,0.000000000,0.000000000,0.033855762,0.000000000,-0.089636803,-0.558460232,0.008034473,-12.806489944,-0.338650599,0.041872829,-4.792644978,0.557856693,0.019550612,22.133663177,-2.258471153,0.095002597,0.781970203,0.152393805,0.003699062,1.992369175,1.701326817,0.035426552,-0.107848205,0.789571109,0.001617149
1709656282.560837,0.322375889,0.393086108,0.377332519,0.186713717,0.149257319,0.521968529,0.561509489,0.710708410,0.224670352,0.342671870,0.207281431,0.270848566,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656282.563191,,,,,,,,,,,,,,340.000000000,1709656282.562853098,0.000000000,0.033855762,0.000000000,0.000000000,0.033855762,0.000000000,-0.129309654,-0.558112523,0.009600996,-12.969148636,-0.337203307,0.047693710,-4.871990681,0.558490457,0.020161375,22.530391693,-2.255335961,0.088800163,0.799365222,0.152762586,0.012366190,2.080259800,1.702471378,0.032539430,-0.072142638,0.789568202,-0.000399680
1709656282.594949,0.321886169,0.392624974,0.377601491,0.188675064,0.149307797,0.523564003,0.562957509,0.712829884,0.225244114,0.343014660,0.209195760,0.271339886,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656282.596784,,,,,,,,,,,,,,341.000000000,1709656282.596178055,0.000000000,0.033855762,0.000000000,0.000000000,0.033855762,0.000000000,-0.049963951,-0.557757819,0.007576130,-13.008821487,-0.335709769,0.045492815,-4.832317829,0.559160826,0.020787447,22.451045990,-2.252100974,0.096069326,0.781970203,0.153133299,0.015335211,2.115965366,1.703602190,0.036597524,-0.093199767,0.789569599,0.000508359
1709656282.628751,0.321417676,0.392187229,0.377874716,0.190613319,0.149364172,0.525111015,0.564357462,0.714926309,0.225809880,0.343359430,0.211084838,0.271824626,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709656282.629960,,,,,,,,,,,,,,342.000000000,1709656282.629590034,0.000000000,0.033855762,0.000000000,0.000000000,0.033855762,0.000000000,-0.129309654,-0.557350105,0.011221507,-12.969148636,-0.334198613,0.044207373,-4.832317829,0.559905047,0.023063380,22.371700287,-2.248721317,0.095324894,0.781970203,0.153511979,0.013740069,2.050962925,1.704792548,0.033751204,-0.042845763,0.789564948,-0.000904887
